Centro trabalho,Descrição,Definição Turno,Descrição turno,Dia semana,Hora início,Hora fim,Tempo utilização (s),Válido desde,Válido até,Nº capacidades
CRMEMBIN,CRM-EMBALAGEM INTEIROS,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBIN,CRM-EMBALAGEM INTEIROS,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBIN,CRM-EMBALAGEM INTEIROS,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBIN,CRM-EMBALAGEM INTEIROS,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBIN,CRM-EMBALAGEM INTEIROS,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBIN,CRM-EMBALAGEM INTEIROS,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBIN,CRM-EMBALAGEM INTEIROS,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBIN,CRM-EMBALAGEM INTEIROS,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CRMEMBIN,CRM-EMBALAGEM INTEIROS,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
GMT1TRIT,GMT-1.ª TRITURAÇÃO,CC07,T 06:00-14:00,001,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMT1TRIT,GMT-1.ª TRITURAÇÃO,CC08,T 14:00-22:00,001,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMT1TRIT,GMT-1.ª TRITURAÇÃO,CC09,T 22:00-06:00,001,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMT1TRIT,GMT-1.ª TRITURAÇÃO,CC07,T 06:00-14:00,002,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMT1TRIT,GMT-1.ª TRITURAÇÃO,CC08,T 14:00-22:00,002,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMT1TRIT,GMT-1.ª TRITURAÇÃO,CC09,T 22:00-06:00,002,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMT1TRIT,GMT-1.ª TRITURAÇÃO,CC07,T 06:00-14:00,003,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMT1TRIT,GMT-1.ª TRITURAÇÃO,CC08,T 14:00-22:00,003,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMT1TRIT,GMT-1.ª TRITURAÇÃO,CC09,T 22:00-06:00,003,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMT1TRIT,GMT-1.ª TRITURAÇÃO,CC07,T 06:00-14:00,004,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMT1TRIT,GMT-1.ª TRITURAÇÃO,CC08,T 14:00-22:00,004,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMT1TRIT,GMT-1.ª TRITURAÇÃO,CC09,T 22:00-06:00,004,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMT1TRIT,GMT-1.ª TRITURAÇÃO,CC07,T 06:00-14:00,005,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMT1TRIT,GMT-1.ª TRITURAÇÃO,CC08,T 14:00-22:00,005,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMT1TRIT,GMT-1.ª TRITURAÇÃO,CC09,T 22:00-06:00,005,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR1,GMT-REPROCESSAMENTO 1,CC07,T 06:00-14:00,001,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR1,GMT-REPROCESSAMENTO 1,CC08,T 14:00-22:00,001,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR1,GMT-REPROCESSAMENTO 1,CC09,T 22:00-06:00,001,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR1,GMT-REPROCESSAMENTO 1,CC07,T 06:00-14:00,002,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR1,GMT-REPROCESSAMENTO 1,CC08,T 14:00-22:00,002,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR1,GMT-REPROCESSAMENTO 1,CC09,T 22:00-06:00,002,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR1,GMT-REPROCESSAMENTO 1,CC07,T 06:00-14:00,003,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR1,GMT-REPROCESSAMENTO 1,CC08,T 14:00-22:00,003,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR1,GMT-REPROCESSAMENTO 1,CC09,T 22:00-06:00,003,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR1,GMT-REPROCESSAMENTO 1,CC07,T 06:00-14:00,004,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR1,GMT-REPROCESSAMENTO 1,CC08,T 14:00-22:00,004,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR1,GMT-REPROCESSAMENTO 1,CC09,T 22:00-06:00,004,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR1,GMT-REPROCESSAMENTO 1,CC07,T 06:00-14:00,005,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR1,GMT-REPROCESSAMENTO 1,CC08,T 14:00-22:00,005,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR1,GMT-REPROCESSAMENTO 1,CC09,T 22:00-06:00,005,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC07,T 06:00-14:00,001,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC08,T 14:00-22:00,001,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC09,T 22:00-06:00,001,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC07,T 06:00-14:00,002,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC08,T 14:00-22:00,002,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC09,T 22:00-06:00,002,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC07,T 06:00-14:00,003,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC08,T 14:00-22:00,003,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC09,T 22:00-06:00,003,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC07,T 06:00-14:00,004,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC08,T 14:00-22:00,004,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC09,T 22:00-06:00,004,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC07,T 06:00-14:00,005,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC08,T 14:00-22:00,005,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC09,T 22:00-06:00,005,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC04,T 06:00-16:00,006,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC11,T 16:00-02:00,006,16:00:00,02:00:00,36000,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC04,T 06:00-16:00,007,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,1
GMTREPR2,GMT-REPROCESSAMENTO 2,CC11,T 16:00-02:00,007,16:00:00,02:00:00,36000,22/05/2020,31/12/9999,1
GMT3TRIT,GMT-3.ª TRITURAÇÃO,CC07,T 06:00-14:00,001,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMT3TRIT,GMT-3.ª TRITURAÇÃO,CC08,T 14:00-22:00,001,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMT3TRIT,GMT-3.ª TRITURAÇÃO,CC09,T 22:00-06:00,001,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMT3TRIT,GMT-3.ª TRITURAÇÃO,CC07,T 06:00-14:00,002,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMT3TRIT,GMT-3.ª TRITURAÇÃO,CC08,T 14:00-22:00,002,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMT3TRIT,GMT-3.ª TRITURAÇÃO,CC09,T 22:00-06:00,002,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMT3TRIT,GMT-3.ª TRITURAÇÃO,CC07,T 06:00-14:00,003,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMT3TRIT,GMT-3.ª TRITURAÇÃO,CC08,T 14:00-22:00,003,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMT3TRIT,GMT-3.ª TRITURAÇÃO,CC09,T 22:00-06:00,003,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMT3TRIT,GMT-3.ª TRITURAÇÃO,CC07,T 06:00-14:00,004,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMT3TRIT,GMT-3.ª TRITURAÇÃO,CC08,T 14:00-22:00,004,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMT3TRIT,GMT-3.ª TRITURAÇÃO,CC09,T 22:00-06:00,004,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMT3TRIT,GMT-3.ª TRITURAÇÃO,CC07,T 06:00-14:00,005,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMT3TRIT,GMT-3.ª TRITURAÇÃO,CC08,T 14:00-22:00,005,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMT3TRIT,GMT-3.ª TRITURAÇÃO,CC09,T 22:00-06:00,005,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMT4TRIT,GMT-4.ª TRITURAÇÃO,CC07,T 06:00-14:00,001,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMT4TRIT,GMT-4.ª TRITURAÇÃO,CC08,T 14:00-22:00,001,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMT4TRIT,GMT-4.ª TRITURAÇÃO,CC09,T 22:00-06:00,001,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMT4TRIT,GMT-4.ª TRITURAÇÃO,CC07,T 06:00-14:00,002,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMT4TRIT,GMT-4.ª TRITURAÇÃO,CC08,T 14:00-22:00,002,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMT4TRIT,GMT-4.ª TRITURAÇÃO,CC09,T 22:00-06:00,002,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMT4TRIT,GMT-4.ª TRITURAÇÃO,CC07,T 06:00-14:00,003,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMT4TRIT,GMT-4.ª TRITURAÇÃO,CC08,T 14:00-22:00,003,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMT4TRIT,GMT-4.ª TRITURAÇÃO,CC09,T 22:00-06:00,003,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMT4TRIT,GMT-4.ª TRITURAÇÃO,CC07,T 06:00-14:00,004,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMT4TRIT,GMT-4.ª TRITURAÇÃO,CC08,T 14:00-22:00,004,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMT4TRIT,GMT-4.ª TRITURAÇÃO,CC09,T 22:00-06:00,004,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMT4TRIT,GMT-4.ª TRITURAÇÃO,CC07,T 06:00-14:00,005,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMT4TRIT,GMT-4.ª TRITURAÇÃO,CC08,T 14:00-22:00,005,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMT4TRIT,GMT-4.ª TRITURAÇÃO,CC09,T 22:00-06:00,005,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,1
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC07,T 06:00-14:00,001,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC08,T 14:00-22:00,001,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC09,T 22:00-06:00,001,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC07,T 06:00-14:00,002,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC08,T 14:00-22:00,002,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC09,T 22:00-06:00,002,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC07,T 06:00-14:00,003,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC08,T 14:00-22:00,003,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC09,T 22:00-06:00,003,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC07,T 06:00-14:00,004,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC08,T 14:00-22:00,004,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC09,T 22:00-06:00,004,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC07,T 06:00-14:00,005,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC08,T 14:00-22:00,005,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC09,T 22:00-06:00,005,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC04,T 06:00-16:00,006,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC11,T 16:00-02:00,006,16:00:00,02:00:00,36000,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC04,T 06:00-16:00,007,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,3
GMTSECAD,GMT-SEC E FORNEC GRANUL,CC11,T 16:00-02:00,007,16:00:00,02:00:00,36000,22/05/2020,31/12/9999,3
GMTEMBAL,GMT-EMBALAGEM,CC07,T 06:00-14:00,001,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMTEMBAL,GMT-EMBALAGEM,CC08,T 14:00-22:00,001,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMTEMBAL,GMT-EMBALAGEM,CC07,T 06:00-14:00,002,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMTEMBAL,GMT-EMBALAGEM,CC08,T 14:00-22:00,002,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMTEMBAL,GMT-EMBALAGEM,CC07,T 06:00-14:00,003,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMTEMBAL,GMT-EMBALAGEM,CC08,T 14:00-22:00,003,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMTEMBAL,GMT-EMBALAGEM,CC07,T 06:00-14:00,004,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMTEMBAL,GMT-EMBALAGEM,CC08,T 14:00-22:00,004,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMTEMBAL,GMT-EMBALAGEM,CC07,T 06:00-14:00,005,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,1
GMTEMBAL,GMT-EMBALAGEM,CC08,T 14:00-22:00,005,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,1
GMTRESPA,GMT-RESPALDADEIRA,CC12,T 08:00-17:00,001,08:00:00,17:00:00,28800,22/05/2020,31/12/9999,1
GMTRESPA,GMT-RESPALDADEIRA,CC12,T 08:00-17:00,002,08:00:00,17:00:00,28800,22/05/2020,31/12/9999,1
GMTRESPA,GMT-RESPALDADEIRA,CC12,T 08:00-17:00,003,08:00:00,17:00:00,28800,22/05/2020,31/12/9999,1
GMTRESPA,GMT-RESPALDADEIRA,CC12,T 08:00-17:00,004,08:00:00,17:00:00,28800,22/05/2020,31/12/9999,1
GMTRESPA,GMT-RESPALDADEIRA,CC12,T 08:00-17:00,005,08:00:00,17:00:00,28800,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC13,T 06:00-16:00,006,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC14,T 16:00-22:00,006,16:00:00,22:00:00,21000,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC13,T 06:00-16:00,007,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC14,T 16:00-22:00,007,16:00:00,22:00:00,21000,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCMISTU,CHC-MISTURADOR,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC13,T 06:00-16:00,006,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC14,T 16:00-22:00,006,16:00:00,22:00:00,21000,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC13,T 06:00-16:00,007,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,1
CHCSHEET,CHC-SHEETER,CC14,T 16:00-22:00,007,16:00:00,22:00:00,21000,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC13,T 06:00-16:00,006,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC14,T 16:00-22:00,006,16:00:00,22:00:00,21000,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC13,T 06:00-16:00,007,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC14,T 16:00-22:00,007,16:00:00,22:00:00,21000,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCLIXAG,CHC-LIXAGEM,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC13,T 06:00-16:00,006,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC14,T 16:00-22:00,006,16:00:00,22:00:00,21000,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC13,T 06:00-16:00,007,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC14,T 16:00-22:00,007,16:00:00,22:00:00,21000,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
