,id_material,codigo_material,caracteristicas,tempo_estabilizacao,id_precedencias,fator_inc,descricao_material,unidade_material,centro trabalho
14522,14522,70023696,"{'AGL_ACABAMENTO': '000', 'AGL_EMBALAGEM': '02', 'AGL_REFERENCIA': '8747', 'AGL_ESPESSURA': '5,0', 'AGL_COMPRIMENTO': '915', 'AGL_LARGURA': '610'}",3,[14523],[1.0],"PL CC 8747/000 915X610X5,0 02",PL,CNMEMBPL
14523,14523,70023697,"{'AGL_ESPESSURA': '5,0', 'AGL_REFERENCIA': '8747', 'AGL_LARGURA': '610', 'AGL_EMBALAGEM': 'NE', 'AGL_ACABAMENTO': '000', 'AGL_COMPRIMENTO': '915'}",3,[5689],[0.025],"PL CC 8747/000 915X610X5,0 NE",PL,CNMLAMPL
14524,14524,70023698,"{'AGL_EMBALAGEM': '01', 'AGL_ACABAMENTO': 'PM2', 'AGL_COMPRIMENTO': '2590', 'AGL_REFERENCIA': '5015', 'AGL_LARGURA': '1570', 'CERTIFICACAO': 'FSC MIX CREDIT', 'AGL_ESPESSURA': '4,0'}",0,[13880],[2.6],"PL CI M 5015/PM2 2590X1570X4,0 01",PL,CRMRLMEI
14525,14525,70023699,"{'AGL_ACABAMENTO': '000', 'AGL_EMBALAGEM': '01', 'AGL_LARGURA': '1220', 'AGL_REFERENCIA': '8245', 'AGL_ESPESSURA': '2,0', 'AGL_COMPRIMENTO': '10M'}",3,[14526],[1.0],"RL CC 8245/000 1220X2,0-10M 01",ROL,CNMEMBMM
14526,14526,70023700,"{'AGL_ACABAMENTO': '000', 'AGL_REFERENCIA': '8245', 'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '2,0', 'AGL_COMPRIMENTO': '10M', 'AGL_LARGURA': '1220'}",3,[14579],[10.101],"RL CC 8245/000 1220X2,0-10M NE",ROL,CNMREBMM
14527,14527,70023705,"{'AGL_REFERENCIA': '5351', 'AGL_LARGURA': '305', 'AGL_ACABAMENTO': '000', 'AGL_COMPRIMENTO': '915', 'AGL_ESPESSURA': '3,2', 'AGL_EMBALAGEM': 'NE'}",0,[10823],[0.5],"PL CI 5351/000 915X305X3,2 NE",PL,CRMGUILH
14528,14528,70023706,"{'AGL_ESPESSURA': '5,0', 'AGL_EMBALAGEM': 'NE', 'AGL_ACABAMENTO': '000', 'AGL_REFERENCIA': '8240', 'AGL_LARGURA': '1100'}",3,[3298],[0.005555],"RL CC 8240/000 1100X5,0 NE",M,CNMLAMRL
14529,14529,70023707,"{'AGL_ESPESSURA': '32,0', 'AGL_COMPRIMENTO': '740', 'AGL_ACABAMENTO': '000', 'AGL_REFERENCIA': '6400', 'AGL_EMBALAGEM': 'NE', 'AGL_LARGURA': '200'}",0,[1369],[0.04167],"PL CR 6400/000 740X200X32,0 NE",PL,CRMSERRA
14530,14530,70023708,"{'AGL_EMBALAGEM': 'MG', 'AGL_LARGURA': '500', 'AGL_REFERENCIA': '8821', 'AGL_ESPESSURA': '13,0', 'AGL_ACABAMENTO': '2SB', 'AGL_COMPRIMENTO': '1000'}",3,[14531],[1.0],"PL CC 8821/2SB 1000X500X13,0 MG",PL,CNMEMBPL
14531,14531,70023709,"{'AGL_REFERENCIA': '8821', 'AGL_EMBALAGEM': 'NE', 'AGL_COMPRIMENTO': '1000', 'AGL_LARGURA': '500', 'AGL_ACABAMENTO': '2SB', 'AGL_ESPESSURA': '13,0'}",3,[14698],[1.0],"PL CC 8821/2SB 1000X500X13,0 NE",PL,CNMLAMLX
14532,14532,70023710,"{'AGL_ESPESSURA': '30,0', 'AGL_LARGURA': '500', 'AGL_ACABAMENTO': '000', 'AGL_COMPRIMENTO': '1000', 'AGL_REFERENCIA': '8303', 'AGL_EMBALAGEM': 'NE'}",3,[5705],[0.166667],"PL CC 8303/000 1000X500X30,0 NE",PL,CNMSERPL
14533,14533,70023711,"{'AGL_LARGURA': '300', 'AGL_REFERENCIA': '6400', 'AGL_COMPRIMENTO': '1040', 'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '32,0', 'AGL_ACABAMENTO': '000'}",0,[1369],[0.0625],"PL CR 6400/000 1040X300X32,0 NE",PL,CRMSERRA
14534,14534,70023712,"{'AGL_REFERENCIA': '6400', 'AGL_LARGURA': '370', 'AGL_EMBALAGEM': 'NE', 'AGL_ACABAMENTO': 'S21', 'AGL_COMPRIMENTO': '1040', 'AGL_ESPESSURA': '30,0'}",0,[14533],[1.0],"PL CR 6400/S21 1040X300X30,0 NE",PL,CRMLIXPL
14535,14535,70023713,"{'AGL_COMPRIMENTO': '370', 'AGL_EMBALAGEM': 'NE', 'AGL_ACABAMENTO': 'S21', 'AGL_ESPESSURA': '30', 'AGL_LARGURA': '240', 'AGL_REFERENCIA': '6400'}",0,[14534],[0.25],"PL CR 6400/S21 300X240X30,0 NE",PL,CRMSERRA
14536,14536,70023714,"{'AGL_ESPESSURA': '30', 'AGL_REFERENCIA': '6400', 'AGL_COMPRIMENTO': '370', 'AGL_LARGURA': '240', 'AGL_ACABAMENTO': 'S21', 'AGL_EMBALAGEM': '01'}",0,[14535],[1.0],"PL CR 6400/S21 300X240X30,0 01",UN,CRMEMBPL
14537,14537,70023715,"{'AGL_ESPESSURA': '30', 'AGL_EMBALAGEM': 'NE', 'AGL_COMPRIMENTO': '370', 'AGL_ACABAMENTO': 'S21', 'AGL_LARGURA': '200', 'AGL_REFERENCIA': '6400'}",0,[14580],[0.2],"PL CR 6400/S21 370X200X30,0 NE",PL,CRMSERRA
14538,14538,70023716,"{'AGL_COMPRIMENTO': '370', 'AGL_REFERENCIA': '6400', 'AGL_EMBALAGEM': '01', 'AGL_ESPESSURA': '30', 'AGL_LARGURA': '200', 'AGL_ACABAMENTO': 'S21'}",0,[14537],[1.0],"PL CR 6400/S21 370X200X30,0 01",UN,CRMEMBPL
14539,14539,70023717,"{'AGL_LARGURA': '200', 'AGL_REFERENCIA': '6400', 'AGL_COMPRIMENTO': '740', 'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '30,0', 'AGL_ACABAMENTO': '000'}",0,[14529],[1.0],"PL CR 6400/S21 740X200X30,0 NE",PL,CRMLIXPL
14540,14540,70023718,"{'AGL_EMBALAGEM': '01', 'AGL_COMPRIMENTO': '740', 'AGL_REFERENCIA': '6400', 'AGL_ESPESSURA': '30,0', 'AGL_ACABAMENTO': 'S21', 'AGL_LARGURA': '200'}",0,[14539],[1.0],"PL CR 6400/S21 740X200X30,0 01",UN,CRMEMBPL
14541,14541,70023719,"{'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': '01', 'AGL_COMPRIMENTO': '915', 'AGL_ACABAMENTO': '000', 'AGL_LARGURA': '610', 'AGL_ESPESSURA': '10,5'}",3,[14542],[1.0],"PL CC 8405/000 915X610X10,5 01",PL,CNMEMBPL
14542,14542,70023720,"{'AGL_LARGURA': '610', 'AGL_REFERENCIA': '8405', 'AGL_ACABAMENTO': '000', 'AGL_ESPESSURA': '10,5', 'AGL_EMBALAGEM': 'NE', 'AGL_COMPRIMENTO': '915'}",3,[5691],[0.043478],"PL CC 8405/000 915X610X10,5 NE",PL,CNMLAMPL
14543,14543,70023721,"{'AGL_LARGURA': '610', 'AGL_REFERENCIA': '8405', 'AGL_ESPESSURA': '4,0', 'AGL_EMBALAGEM': '01', 'AGL_ACABAMENTO': 'S21', 'AGL_COMPRIMENTO': '915'}",3,[14544],[1.0],"PL CC 8405/S21 915X610X4,0 01",PL,CNMEMBPL
14544,14544,70023722,"{'AGL_EMBALAGEM': 'NE', 'AGL_REFERENCIA': '8405', 'AGL_ESPESSURA': '4,0', 'AGL_LARGURA': '610', 'AGL_COMPRIMENTO': '915', 'AGL_ACABAMENTO': 'S21'}",3,[5691],[0.017856999999999998],"PL CC 8405/S21 915X610X4,0 NE",PL,CNMLAMLX
14545,14545,70023723,"{'AGL_ACABAMENTO': '000', 'AGL_EMBALAGEM': '01', 'AGL_ESPESSURA': '2,5', 'AGL_REFERENCIA': '8003', 'AGL_COMPRIMENTO': '920', 'AGL_LARGURA': '620'}",3,[14546],[1.0],"PL CC 8003/000 920X620X2,5 01",PL,CNMEMBPL
14546,14546,70023724,"{'AGL_COMPRIMENTO': '920', 'AGL_REFERENCIA': '8003', 'AGL_EMBALAGEM': 'NE', 'AGL_ACABAMENTO': '000', 'AGL_ESPESSURA': '2,5', 'AGL_LARGURA': '620'}",3,[5716],[0.01],"PL CC 8003/000 920X620X2,5 NE",PL,CNMLAMPL
14547,14547,70023728,"{'AGL_EMBALAGEM': 'NE', 'AGL_ACABAMENTO': '000', 'AGL_ESPESSURA': '0,6', 'AGL_LARGURA': '1500', 'AGL_REFERENCIA': '8235', 'AGL_COMPRIMENTO': '225M'}",3,[3340],[0.17],"RL CC 8235/000 1500X0,6-225M NE",ROL,CNMLAMRL
14548,14548,70023729,"{'AGL_REFERENCIA': '5166', 'AGL_LARGURA': '1000', 'AGL_ESPESSURA': '2,0', 'AGL_EMBALAGEM': 'NE', 'AGL_ACABAMENTO': '000'}",0,[4988],[0.00318],"RL CI 5166/000 1000X2,0 NE",M,CNMLAMMA
14549,14549,70023730,"{'AGL_REFERENCIA': '5700', 'AGL_EMBALAGEM': '01', 'AGL_COMPRIMENTO': '10M', 'AGL_LARGURA': '1000', 'AGL_ACABAMENTO': 'PAK', 'AGL_ESPESSURA': '5'}",0,[13205],[10.0],"RL CI 5700/PAK 1000X5,0-10M 01",ROL,CRMRLMEI
14550,14550,70023731,"{'AGL_EMBALAGEM': '02', 'AGL_LARGURA': '1000', 'AGL_ESPESSURA': '2,8', 'AGL_REFERENCIA': '5015', 'AGL_COMPRIMENTO': '15M', 'AGL_ACABAMENTO': '000'}",0,[8589],[15.0],"RL CI 5015/000 1000X2,8-15M 02",ROL,CRMRLMEI
14551,14551,70023732,"{'AGL_LARGURA': '1000', 'AGL_COMPRIMENTO': '10M', 'AGL_ESPESSURA': '1,1', 'AGL_EMBALAGEM': '01', 'AGL_ACABAMENTO': 'PAK', 'AGL_REFERENCIA': '8249'}",3,[14552],[1.0],"RL CC 8249/PAK 1000X1,1-10M 01",ROL,CNMEMBMM
14552,14552,70023733,"{'AGL_ESPESSURA': '1,1', 'AGL_EMBALAGEM': 'NE', 'AGL_LARGURA': '1000', 'AGL_REFERENCIA': '8249', 'AGL_COMPRIMENTO': '10M', 'AGL_ACABAMENTO': 'PAK'}",3,[14512],[10.1],"RL CC 8249/PAK 1000X1,1-10M NE",ROL,CNMREBMM
14553,14553,70023734,"{'AGL_EMBALAGEM': '01', 'AGL_ESPESSURA': '0,8', 'AGL_COMPRIMENTO': '915', 'AGL_REFERENCIA': '8004', 'AGL_LARGURA': '305', 'AGL_ACABAMENTO': '000'}",3,[5804],[0.5],"PL CC 8004/000 915X305X0,8 01",PL,CCSSECME
14554,14554,70023735,"{'AGL_COMPRIMENTO': '915', 'AGL_REFERENCIA': '8004', 'AGL_LARGURA': '305', 'AGL_EMBALAGEM': '01', 'AGL_ESPESSURA': '1,5', 'AGL_ACABAMENTO': '000'}",3,[11516],[0.5],"PL CC 8004/000 915X305X1,5 01",PL,CCSSECME
14555,14555,70023736,"{'AGL_COMPRIMENTO': '915', 'AGL_REFERENCIA': '8004', 'AGL_EMBALAGEM': '01', 'AGL_ACABAMENTO': '000', 'AGL_LARGURA': '305', 'AGL_ESPESSURA': '2,5'}",3,[12716],[0.5],"PL CC 8004/000 915X305X2,5 01",PL,CCSSECME
14556,14556,70023749,"{'AGL_ALTURA': '1067', 'AGL_DIAMETRO': '950', 'AGL_REFERENCIA': '5173', 'AGL_EMBALAGEM': 'NE'}",0,[],[],CL CI 5173 1067X950 NE,CLD,CRMAGLEC
14557,14557,70023750,"{'AGL_DIAMETRO': '950', 'AGL_ALTURA': '1067', 'AGL_REFERENCIA': '5185', 'AGL_EMBALAGEM': 'NE'}",0,[],[],CL CI 5185 1067X950 NE,CLD,CRMAGLEC
14558,14558,70023752,"{'AGL_ESPESSURA': '2,0', 'AGL_EMBALAGEM': '01', 'AGL_COMPRIMENTO': '2040', 'AGL_ACABAMENTO': 'PM1', 'AGL_REFERENCIA': '5017', 'AGL_LARGURA': '1290'}",0,[14559],[2.04],"PL CI 5017/PM1 2040X1290X2,0 01",PL,CRMRLMEI
14559,14559,70023753,"{'AGL_ESPESSURA': '2,0', 'AGL_ACABAMENTO': 'PM1', 'AGL_REFERENCIA': '5017', 'AGL_EMBALAGEM': 'NE', 'AGL_LARGURA': '1290'}",0,[1393],[0.00283],"RL CI 5017/PM1 1290X2,0 NE",M,CRMLAMRL
14560,14560,70023754,"{'AGL_LARGURA': '1040', 'AGL_ESPESSURA': '1,6', 'AGL_REFERENCIA': '5351', 'AGL_COMPRIMENTO': '1040', 'AGL_EMBALAGEM': '01', 'AGL_ACABAMENTO': '000'}",0,[14561],[1.0],"PL CI 5351/000 1040X1040X1,6 01",PL,CRMEMBPL
14561,14561,70023755,"{'AGL_REFERENCIA': '5351', 'AGL_ESPESSURA': '1,6', 'AGL_LARGURA': '1040', 'AGL_COMPRIMENTO': '1040', 'AGL_EMBALAGEM': 'NE', 'AGL_ACABAMENTO': '000'}",0,[],[],"PL CI 5351/000 1040X1040X1,6 NE",PL,CRMLAMPL
14562,14562,70023756,"{'AGL_LARGURA': '1040', 'AGL_COMPRIMENTO': '1040', 'AGL_EMBALAGEM': '07', 'AGL_ACABAMENTO': '000', 'AGL_REFERENCIA': '5351', 'AGL_ESPESSURA': '2,0'}",0,[10378],[1.0],"PL CI 5351/000 1040X1040X2,0 07",PL,CRMEMBPL
14563,14563,70023757,"{'AGL_REFERENCIA': '5351', 'AGL_ACABAMENTO': '000', 'AGL_EMBALAGEM': '01', 'AGL_ESPESSURA': '3,2', 'AGL_LARGURA': '1040', 'AGL_COMPRIMENTO': '1040'}",0,[14564],[1.0],"PL CI 5351/000 1040X1040X3,2 01",PL,CRMEMBPL
14564,14564,70023758,"{'AGL_ACABAMENTO': '000', 'AGL_COMPRIMENTO': '1040', 'AGL_LARGURA': '1040', 'AGL_ESPESSURA': '3,2', 'AGL_REFERENCIA': '5351', 'AGL_EMBALAGEM': 'NE'}",0,[],[],"PL CI 5351/000 1040X1040X3,2 NE",PL,CRMLAMPL
14565,14565,70023759,"{'AGL_LARGURA': '1040', 'AGL_ACABAMENTO': '000', 'AGL_REFERENCIA': '5351', 'AGL_EMBALAGEM': '04', 'AGL_ESPESSURA': '4,0', 'AGL_COMPRIMENTO': '1040'}",0,[10382],[1.0],"PL CI 5351/000 1040X1040X4,0 04",PL,CRMEMBPL
14566,14566,70023760,"{'AGL_LARGURA': '1040', 'AGL_REFERENCIA': '5351', 'AGL_ACABAMENTO': '000', 'AGL_COMPRIMENTO': '1040', 'AGL_ESPESSURA': '5,0', 'AGL_EMBALAGEM': '01'}",0,[10096],[1.0],"PL CI 5351/000 1040X1040X5,0 01",PL,CRMEMBPL
14567,14567,70023761,"{'AGL_ACABAMENTO': '000', 'AGL_ESPESSURA': '4,0', 'AGL_REFERENCIA': '8006', 'AGL_LARGURA': '640', 'AGL_COMPRIMENTO': '940', 'AGL_EMBALAGEM': '02'}",3,[7752],[1.0],"PL CC 8006/000 940X640X4,0 02",PL,CNMEMBPL
14568,14568,70023762,"{'AGL_COMPRIMENTO': '940', 'AGL_REFERENCIA': '8006', 'AGL_LARGURA': '640', 'AGL_ACABAMENTO': '000', 'AGL_ESPESSURA': '30', 'AGL_EMBALAGEM': '03'}",3,[11298],[1.0],"PL CC 8006/000 940X640X30,0 03",PL,CNMEMBPL
14569,14569,70023763,"{'AGL_COMPRIMENTO': '940', 'AGL_LARGURA': '640', 'AGL_ESPESSURA': '50,0', 'AGL_ACABAMENTO': '000', 'AGL_REFERENCIA': '8006', 'AGL_EMBALAGEM': '01'}",3,[14570],[1.0],"PL CC 8006/000 940X640X50,0 01",PL,CNMEMBPL
14570,14570,70023764,"{'AGL_REFERENCIA': '8006', 'AGL_LARGURA': '640', 'AGL_COMPRIMENTO': '940', 'AGL_ACABAMENTO': '000', 'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '50'}",3,[6024],[0.25],"PL CC 8006/000 940X640X50,0 NE",PL,CNMSERPL
14571,14571,70023765,"{'AGL_LARGURA': '1000', 'AGL_COMPRIMENTO': '38M', 'AGL_EMBALAGEM': '01', 'AGL_ACABAMENTO': '000', 'AGL_ESPESSURA': '5,0', 'AGL_REFERENCIA': '8251'}",3,[14577],[1.0],"RL CC 8251/000 1000X5,0-38M 01",ROL,CNMVSMEB
14572,14572,70023766,"{'AGL_REFERENCIA': '8402', 'AGL_EMBALAGEM': '04', 'AGL_COMPRIMENTO': '915', 'AGL_ESPESSURA': '2,5', 'AGL_LARGURA': '610', 'AGL_ACABAMENTO': '000'}",3,[5939],[1.0],"PL CC 8402/000 915X610X2,5 04",PL,CNMEMBPL
14573,14573,70023767,"{'AGL_LARGURA': '610', 'AGL_EMBALAGEM': '04', 'AGL_ESPESSURA': '3,8', 'AGL_ACABAMENTO': '000', 'AGL_COMPRIMENTO': '915', 'AGL_REFERENCIA': '8402'}",3,[14574],[1.0],"PL CC 8402/000 915X610X3,8 04",PL,CNMEMBPL
14574,14574,70023768,"{'AGL_EMBALAGEM': 'NE', 'AGL_COMPRIMENTO': '915', 'AGL_ACABAMENTO': '000', 'AGL_ESPESSURA': '3,8', 'AGL_REFERENCIA': '8402', 'AGL_LARGURA': '610'}",3,[5693],[0.01961],"PL CC 8402/000 915X610X3,8 NE",PL,CNMLAMPL
14575,14575,70023769,"{'AGL_COMPRIMENTO': '915', 'AGL_REFERENCIA': '8402', 'AGL_ACABAMENTO': '000', 'AGL_EMBALAGEM': '01', 'AGL_LARGURA': '610', 'AGL_ESPESSURA': '5,8'}",3,[14576],[1.0],"PL CC 8402/000 915X610X5,8 01",PL,CNMEMBPL
14576,14576,70023770,"{'AGL_REFERENCIA': '8402', 'AGL_ACABAMENTO': '000', 'AGL_LARGURA': '610', 'AGL_COMPRIMENTO': '915', 'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '5,8'}",3,[5693],[0.03031],"PL CC 8402/000 915X610X5,8 NE",PL,CNMLAMPL
14577,14577,70023771,"{'AGL_LARGURA': '1000', 'AGL_ACABAMENTO': '000', 'AGL_REFERENCIA': '8251', 'AGL_ESPESSURA': '5,0', 'AGL_COMPRIMENTO': '38M', 'AGL_EMBALAGEM': 'NE'}",3,[3254],[0.19],"RL CC 8251/000 1000X5,0-38M NE",ROL,CNMVSMRL
14578,14578,70023779,"{'AGL_ACABAMENTO': '000', 'AGL_LARGURA': '370', 'AGL_COMPRIMENTO': '1040', 'AGL_REFERENCIA': '6400', 'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '32,0'}",0,[1369],[0.08334],"PL CR 6400/000 1040X370X32,0 NE",PL,CRMSERRA
14579,14579,70023780,"{'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '2,0', 'AGL_REFERENCIA': '8245', 'AGL_ACABAMENTO': '000', 'AGL_LARGURA': '1220'}",3,[3202],[0.002222],"RL CC 8245/000 1220X2,0 NE",M,CNMLAMMM
14580,14580,70023781,"{'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '30,0', 'AGL_LARGURA': '300', 'AGL_REFERENCIA': '6400', 'AGL_COMPRIMENTO': '1040', 'AGL_ACABAMENTO': 'S21'}",0,[14578],[1.0],"PL CR 6400/S21 1040X370X30,0 NE",PL,CRMLIXPL
14581,14581,70023786,"{'AGL_EMBALAGEM': '03', 'AGL_ACABAMENTO': '000', 'AGL_REFERENCIA': '5351', 'AGL_ESPESSURA': '1,5', 'AGL_COMPRIMENTO': '950', 'AGL_LARGURA': '650'}",0,[10068],[1.0],"PL CI 5351/000 940X640X1,5 03",PL,CRMEMBPL
14582,14582,70023787,"{'AGL_ESPESSURA': '6,5', 'AGL_REFERENCIA': 'S112', 'AGL_ACABAMENTO': 'PT1', 'AGL_LARGURA': '915', 'AGL_EMBALAGEM': '01', 'AGL_COMPRIMENTO': '915'}",0,[14583],[1.0],"PL CR S112/PT1 915X915X6,5 01",PL,CRMEMBPL
14583,14583,70023788,"{'AGL_ACABAMENTO': 'PT1', 'AGL_ESPESSURA': '6,5', 'AGL_EMBALAGEM': 'NE', 'AGL_REFERENCIA': 'S112', 'AGL_COMPRIMENTO': '915', 'AGL_LARGURA': '915'}",0,[1608],[0.04348],"PL CR S112/PT1 915X915X6,5 NE",PL,CRMLAMPL
14584,14584,70023789,"{'AGL_ESPESSURA': '35,0', 'AGL_REFERENCIA': 'S112', 'AGL_EMBALAGEM': 'NE', 'AGL_LARGURA': '420', 'AGL_COMPRIMENTO': '1040', 'AGL_ACABAMENTO': 'PV1'}",0,[1366],[0.111111],"PL CR S112/PV1 1040X420X35,0 NE",PL,CRMSERRA
14585,14585,70023790,"{'AGL_ACABAMENTO': '000', 'AGL_ESPESSURA': '0,8', 'AGL_LARGURA': '640', 'AGL_REFERENCIA': '8826', 'AGL_COMPRIMENTO': '940', 'AGL_EMBALAGEM': '04'}",3,[603],[1.0],"PL CC 8826/000 940X640X0,8 04",PL,CNMEMBPL
14586,14586,70023791,"{'AGL_COMPRIMENTO': '940', 'AGL_ESPESSURA': '1,0', 'AGL_ACABAMENTO': '000', 'AGL_EMBALAGEM': '06', 'CERTIFICACAO': 'FSC MIX CREDIT', 'AGL_LARGURA': '640', 'AGL_REFERENCIA': '8826'}",3,[14587],[1.0],"PL CC 8826/000 940X640X1,0 06",PL,CNMEMBPL
14587,14587,70023792,"{'AGL_REFERENCIA': '8826', 'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '1,0', 'AGL_LARGURA': '640', 'AGL_COMPRIMENTO': '940', 'AGL_ACABAMENTO': '000'}",3,[2074],[0.004],"PL CC 8826/000 940X640X1,0 NE",PL,CNMLAMPL
14588,14588,70023793,"{'AGL_ACABAMENTO': '000', 'AGL_COMPRIMENTO': '940', 'AGL_LARGURA': '640', 'AGL_REFERENCIA': '8826', 'AGL_ESPESSURA': '2,0', 'AGL_EMBALAGEM': '06'}",3,[14589],[1.0],"PL CC 8826/000 940X640X2,0 06",PL,CNMEMBPL
14589,14589,70023794,"{'AGL_EMBALAGEM': 'NE', 'AGL_LARGURA': '640', 'AGL_COMPRIMENTO': '940', 'AGL_ESPESSURA': '2,0', 'AGL_ACABAMENTO': '000', 'AGL_REFERENCIA': '8826'}",3,[2074],[0.008],"PL CC 8826/000 940X640X2,0 NE",PL,CNMLAMPL
14590,14590,70023795,"{'AGL_ESPESSURA': '3,0', 'AGL_REFERENCIA': '8826', 'AGL_LARGURA': '640', 'AGL_EMBALAGEM': '05', 'AGL_ACABAMENTO': '000', 'AGL_COMPRIMENTO': '940'}",3,[14591],[1.0],"PL CC 8826/000 940X640X3,0 05",PL,CNMEMBPL
14591,14591,70023796,"{'AGL_COMPRIMENTO': '940', 'AGL_ESPESSURA': '3,0', 'AGL_LARGURA': '640', 'AGL_ACABAMENTO': '000', 'AGL_EMBALAGEM': 'NE', 'AGL_REFERENCIA': '8826'}",3,[2074],[0.01205],"PL CC 8826/000 940X640X3,0 NE",PL,CNMLAMPL
14592,14592,70023797,"{'AGL_REFERENCIA': '8826', 'AGL_ACABAMENTO': 'S11', 'AGL_ESPESSURA': '4,0', 'AGL_COMPRIMENTO': '940', 'AGL_LARGURA': '640', 'AGL_EMBALAGEM': '01'}",3,[14593],[1.0],"PL CC 8826/S11 940X640X4,0 01",PL,CNMEMBPL
14593,14593,70023798,"{'AGL_ESPESSURA': '4,0', 'AGL_LARGURA': '640', 'AGL_REFERENCIA': '8826', 'AGL_COMPRIMENTO': '940', 'AGL_EMBALAGEM': 'NE', 'AGL_ACABAMENTO': 'S11'}",3,[2074],[0.01695],"PL CC 8826/S11 940X640X4,0 NE",PL,CNMLAMLX
14594,14594,70023799,"{'AGL_REFERENCIA': '8826', 'AGL_ESPESSURA': '5,0', 'AGL_LARGURA': '640', 'AGL_ACABAMENTO': 'S11', 'AGL_EMBALAGEM': '01', 'AGL_COMPRIMENTO': '940'}",3,[14595],[1.0],"PL CC 8826/S11 940X640X5,0 01",PL,CNMEMBPL
14595,14595,70023800,"{'AGL_LARGURA': '640', 'AGL_ESPESSURA': '5,0', 'AGL_COMPRIMENTO': '940', 'AGL_ACABAMENTO': 'S11', 'AGL_EMBALAGEM': 'NE', 'AGL_REFERENCIA': '8826'}",3,[2074],[0.02084],"PL CC 8826/S11 940X640X5,0 NE",PL,CNMLAMLX
14596,14596,70023801,"{'AGL_ACABAMENTO': 'S11', 'AGL_REFERENCIA': '8826', 'AGL_ESPESSURA': '15,0', 'AGL_LARGURA': '640', 'AGL_EMBALAGEM': '01', 'AGL_COMPRIMENTO': '940'}",3,[14597],[1.0],"PL CC 8826/S11 940X640X15,0 01",PL,CNMEMBPL
14597,14597,70023802,"{'AGL_EMBALAGEM': 'NE', 'AGL_ACABAMENTO': 'S11', 'AGL_COMPRIMENTO': '940', 'AGL_LARGURA': '640', 'AGL_REFERENCIA': '8826', 'AGL_ESPESSURA': '15,0'}",3,[2074],[0.0625],"PL CC 8826/S11 940X640X15,0 NE",PL,CNMLAMLX
14598,14598,70023803,"{'AGL_REFERENCIA': '8826', 'AGL_EMBALAGEM': '01', 'AGL_ACABAMENTO': 'S11', 'AGL_COMPRIMENTO': '915', 'AGL_LARGURA': '610', 'AGL_ESPESSURA': '5,0'}",3,[14599],[1.0],"PL CC 8826/S11 915X610X5,0 01",PL,CNMEMBPL
14599,14599,70023804,"{'AGL_REFERENCIA': '8826', 'AGL_COMPRIMENTO': '915', 'AGL_LARGURA': '610', 'AGL_ESPESSURA': '5,0', 'AGL_ACABAMENTO': 'S11', 'AGL_EMBALAGEM': 'NE'}",3,[5686],[0.02084],"PL CC 8826/S11 915X610X5,0 NE",PL,CNMLAMLX
14600,14600,70023805,"{'AGL_EMBALAGEM': '01', 'AGL_ESPESSURA': '3,0', 'AGL_LARGURA': '610', 'AGL_COMPRIMENTO': '915', 'AGL_REFERENCIA': '8826', 'AGL_ACABAMENTO': 'S11'}",3,[14601],[1.0],"PL CC 8826/S11 915X610X3,0 01",PL,CNMEMBPL
14601,14601,70023806,"{'AGL_LARGURA': '610', 'AGL_COMPRIMENTO': '915', 'AGL_ESPESSURA': '3,0', 'AGL_ACABAMENTO': 'S11', 'AGL_EMBALAGEM': 'NE', 'AGL_REFERENCIA': '8826'}",3,[5686],[0.012820999999999999],"PL CC 8826/S11 915X610X3,0 NE",PL,CNMLAMLX
14602,14602,70023807,"{'AGL_ESPESSURA': '10,0', 'AGL_EMBALAGEM': '01', 'AGL_LARGURA': '610', 'AGL_ACABAMENTO': 'S11', 'AGL_COMPRIMENTO': '915', 'AGL_REFERENCIA': '8826'}",3,[14603],[1.0],"PL CC 8826/S11 915X610X10,0 01",PL,CNMEMBPL
14603,14603,70023808,"{'AGL_LARGURA': '610', 'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '10,0', 'AGL_ACABAMENTO': 'S11', 'AGL_COMPRIMENTO': '915', 'AGL_REFERENCIA': '8826'}",3,[5686],[0.041667],"PL CC 8826/S11 915X610X10,0 NE",PL,CNMLAMLX
14604,14604,70023809,"{'AGL_COMPRIMENTO': '915', 'AGL_LARGURA': '610', 'AGL_ACABAMENTO': 'S21', 'AGL_EMBALAGEM': '01', 'AGL_ESPESSURA': '30,0', 'AGL_REFERENCIA': '8826'}",3,[14605],[1.0],"PL CC 8826/S21 915X610X30,0 01",PL,CNMEMBPL
