Nome planejador,Status ordem de produção,Tipo de Ordem de produção/planeada,Ordem Venda / Transferência,Item OV/Transferência,Ship to,Responsável SAC,Ordem de produção / planeada,Data-base do início,Data-base do fim,Data desejada de saída de mercadoria,Semana saída de mercadoria,Material de produção,Texto breve de material,Quantidade total da ordem,Componente,Descritivo componente,Qtd.necessária,Descritivo de Centro de Trabalho,Centro de trabalho,Duração da operação,País Destino,Quantidade fornecida ordem de produção
CNM - Aglomeração,,LA,,0,,,384909267,18/11/2021,18/11/2021,,0,70003386,BL CC 8445/000 940X640X250 NE,437.000,41000305,GRAN MD 2/6 65-75 SE GR,6 598.700,CNM-AGLOMERAÇÃO BL1,CNMAGBL1,21.317,,0.000
CNM - Aglomeração,,LA,,0,,,384909267,18/11/2021,18/11/2021,,0,70003386,BL CC 8445/000 940X640X250 NE,437.000,AS_AGL_8445,AS_AGL_8445,14 508.400,CNM-AGLOMERAÇÃO BL1,CNMAGBL1,21.317,,0.000
CNM - Aglomeração,,LA,,0,,,384909267,18/11/2021,18/11/2021,,0,70003386,BL CC 8445/000 940X640X250 NE,437.000,41000315,GRAN BD 2/3 65-70 SE GR,7 035.700,CNM-AGLOMERAÇÃO BL1,CNMAGBL1,21.317,,0.000
CNM - Aglomeração,,LA,,0,,,384909268,10/12/2021,10/12/2021,,0,70003386,BL CC 8445/000 940X640X250 NE,436.000,41000315,GRAN BD 2/3 65-70 SE GR,7 019.600,CNM-AGLOMERAÇÃO BL1,CNMAGBL1,21.268,,0.000
CNM - Aglomeração,,LA,,0,,,384909268,10/12/2021,10/12/2021,,0,70003386,BL CC 8445/000 940X640X250 NE,436.000,41000305,GRAN MD 2/6 65-75 SE GR,6 583.600,CNM-AGLOMERAÇÃO BL1,CNMAGBL1,21.268,,0.000
CNM - Aglomeração,,LA,,0,,,384909268,10/12/2021,10/12/2021,,0,70003386,BL CC 8445/000 940X640X250 NE,436.000,AS_AGL_8445,AS_AGL_8445,14 475.200,CNM-AGLOMERAÇÃO BL1,CNMAGBL1,21.268,,0.000
CNM - Aglomeração,,LA,,0,,,384909269,05/11/2021,05/11/2021,,0,70003937,BL CC 8872/000 940X640X250 NE,154.400,41000305,GRAN MD 2/6 65-75 SE GR,6 531.120,CNM-AGLOMERAÇÃO BL1,CNMAGBL1,7.018,,0.000
CNM - Aglomeração,,LA,,0,,,384909269,05/11/2021,05/11/2021,,0,70003937,BL CC 8872/000 940X640X250 NE,154.400,AS_AGL_8872,AS_AGL_8872 LOTE 2/6 + A-5,6 994.320,CNM-AGLOMERAÇÃO BL1,CNMAGBL1,7.018,,0.000
CNM - Aglomeração,,LA,,0,,,384909270,12/11/2021,12/11/2021,,0,70003937,BL CC 8872/000 940X640X250 NE,309.000,41000305,GRAN MD 2/6 65-75 SE GR,13 070.700,CNM-AGLOMERAÇÃO BL1,CNMAGBL1,14.045,,0.000
CNM - Aglomeração,,LA,,0,,,384909270,12/11/2021,12/11/2021,,0,70003937,BL CC 8872/000 940X640X250 NE,309.000,AS_AGL_8872,AS_AGL_8872 LOTE 2/6 + A-5,13 997.700,CNM-AGLOMERAÇÃO BL1,CNMAGBL1,14.045,,0.000
CNM - Aglomeração,,LA,,0,,,384909271,19/11/2021,19/11/2021,,0,70003937,BL CC 8872/000 940X640X250 NE,376.000,AS_AGL_8872,AS_AGL_8872 LOTE 2/6 + A-5,17 032.800,CNM-AGLOMERAÇÃO BL1,CNMAGBL1,17.091,,0.000
CNM - Aglomeração,,LA,,0,,,384909271,19/11/2021,19/11/2021,,0,70003937,BL CC 8872/000 940X640X250 NE,376.000,41000305,GRAN MD 2/6 65-75 SE GR,15 904.800,CNM-AGLOMERAÇÃO BL1,CNMAGBL1,17.091,,0.000
CNM - Aglomeração,,LA,,0,,,384909272,26/11/2021,26/11/2021,,0,70003937,BL CC 8872/000 940X640X250 NE,206.000,41000305,GRAN MD 2/6 65-75 SE GR,8 713.800,CNM-AGLOMERAÇÃO BL1,CNMAGBL1,9.364,,0.000
CNM - Aglomeração,,LA,,0,,,384909272,26/11/2021,26/11/2021,,0,70003937,BL CC 8872/000 940X640X250 NE,206.000,AS_AGL_8872,AS_AGL_8872 LOTE 2/6 + A-5,9 331.800,CNM-AGLOMERAÇÃO BL1,CNMAGBL1,9.364,,0.000
CNM - Aglomeração,,LA,,0,,,384909279,05/11/2021,05/11/2021,,0,70005811,BL CC 9430/000 950x650X200 NE,108.000,40000017,TRIT ESP 3/14 80-90 SE GR ROLHAS,4 730.400,CNM-AGLOMERAÇÃO BL2,CNMAGBL2,6.000,,0.000
CNM - Aglomeração,,LA,,0,,,384909279,05/11/2021,05/11/2021,,0,70005811,BL CC 9430/000 950x650X200 NE,108.000,AS_AGL_9430,AS_AGL_9430,5 108.400,CNM-AGLOMERAÇÃO BL2,CNMAGBL2,6.000,,0.000
CNM - Aglomeração,,LA,,0,,,384909280,03/12/2021,03/12/2021,,0,70005811,BL CC 9430/000 950x650X200 NE,1.089,40000017,TRIT ESP 3/14 80-90 SE GR ROLHAS,47.700,CNM-AGLOMERAÇÃO BL2,CNMAGBL2,0.061,,0.000
CNM - Aglomeração,,LA,,0,,,384909280,03/12/2021,03/12/2021,,0,70005811,BL CC 9430/000 950x650X200 NE,1.089,AS_AGL_9430,AS_AGL_9430,51.510,CNM-AGLOMERAÇÃO BL2,CNMAGBL2,0.061,,0.000
CRM - Aglomeração,,LA,,0,,,384909281,02/12/2021,02/12/2021,,0,70006912,CL CI 5385 1067X950 NE,21.026,AS_AGL_5385_EC,AS_AGL_5385_EC,5 106.670,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,14.017,,0.000
CRM - Aglomeração,,LA,,0,,,384909281,02/12/2021,02/12/2021,,0,70006912,CL CI 5385 1067X950 NE,21.026,42000010,REGRAN CI 0/4 GR FAURECIA,1 745.540,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,14.017,,0.000
CRM - Aglomeração,,LA,,0,,,384909281,02/12/2021,02/12/2021,,0,70006912,CL CI 5385 1067X950 NE,21.026,41000255,GRAN MD 2/4 65-75 HU-FA,524.100,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,14.017,,0.000
CRM - Aglomeração,,LA,,0,,,384909281,02/12/2021,02/12/2021,,0,70006912,CL CI 5385 1067X950 NE,21.026,42000034,REGRAN CI 0/4 GR ECCO,1 745.540,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,14.017,,0.000
CRM - Aglomeração,,LA,,0,,,384909282,09/12/2021,09/12/2021,,0,70006912,CL CI 5385 1067X950 NE,17.502,41000255,GRAN MD 2/4 65-75 HU-FA,436.260,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,11.668,,0.000
CRM - Aglomeração,,LA,,0,,,384909282,09/12/2021,09/12/2021,,0,70006912,CL CI 5385 1067X950 NE,17.502,42000010,REGRAN CI 0/4 GR FAURECIA,1 452.990,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,11.668,,0.000
CRM - Aglomeração,,LA,,0,,,384909282,09/12/2021,09/12/2021,,0,70006912,CL CI 5385 1067X950 NE,17.502,42000034,REGRAN CI 0/4 GR ECCO,1 452.990,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,11.668,,0.000
CRM - Aglomeração,,LA,,0,,,384909282,09/12/2021,09/12/2021,,0,70006912,CL CI 5385 1067X950 NE,17.502,AS_AGL_5385_EC,AS_AGL_5385_EC,4 250.790,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,11.668,,0.000
CRM - Transformaçã,,LA,,0,,,384909283,18/10/2021,18/10/2021,,0,70008263,"RL CR 1028/T02 1092X1,05-61M NE",1.000,70024019,"RL CR 1028/T02 1092X1,05 NE",61.000,CRM-MEI,CRMRLMEI,0.185,,0.000
CCS,,LA,,0,,,384909284,03/12/2021,03/12/2021,,0,70009375,"PL ML C221/000 770X568X7,0 NE",745.000,70000284,"PL CC 8405/000 770X568X0,8 NE",1 565.000,CCS-PRENSA SERGIANI,CCSPRESG,1.961,,0.000
CRM - Aglomeração,,LA,,0,,,384909296,25/11/2021,25/11/2021,,0,70025191,CL CI 5015 1016X950 NE,30.693,42000026,REGRAN CR 0/2 GR DIV,6 643.300,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,10.231,,0.000
CRM - Aglomeração,,LA,,0,,,384909296,25/11/2021,25/11/2021,,0,70025191,CL CI 5015 1016X950 NE,30.693,AS_AGL_5015_DS,"AS_AGL_5015_AD 0,5/1",15 737.350,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,10.231,,0.000
CRM - Aglomeração,,LA,,0,,,384909296,25/11/2021,25/11/2021,,0,70025191,CL CI 5015 1016X950 NE,30.693,41000331,"GRAN AD 0,5/1 100-120 SE GR",2 768.770,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,10.231,,0.000
CRM - Aglomeração,,LA,,0,,,384909296,25/11/2021,25/11/2021,,0,70025191,CL CI 5015 1016X950 NE,30.693,45000004,GRAN N/ CORT PNEU 0.6/0.8,4 428.870,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,10.231,,0.000
CRM - Aglomeração,,LA,,0,,,384909297,26/11/2021,26/11/2021,,0,70025191,CL CI 5015 1016X950 NE,15.503,45000004,GRAN N/ CORT PNEU 0.6/0.8,2 237.020,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,5.168,,0.000
CRM - Aglomeração,,LA,,0,,,384909297,26/11/2021,26/11/2021,,0,70025191,CL CI 5015 1016X950 NE,15.503,AS_AGL_5015_DS,"AS_AGL_5015_AD 0,5/1",7 948.920,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,5.168,,0.000
CRM - Aglomeração,,LA,,0,,,384909297,26/11/2021,26/11/2021,,0,70025191,CL CI 5015 1016X950 NE,15.503,41000331,"GRAN AD 0,5/1 100-120 SE GR",1 398.510,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,5.168,,0.000
CRM - Aglomeração,,LA,,0,,,384909297,26/11/2021,26/11/2021,,0,70025191,CL CI 5015 1016X950 NE,15.503,42000026,REGRAN CR 0/2 GR DIV,3 355.530,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,5.168,,0.000
CRM - Aglomeração,,LA,,0,,,384909298,03/12/2021,03/12/2021,,0,70025191,CL CI 5015 1016X950 NE,4.823,AS_AGL_5015_DS,"AS_AGL_5015_AD 0,5/1",2 472.920,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,1.608,,0.000
CRM - Aglomeração,,LA,,0,,,384909298,03/12/2021,03/12/2021,,0,70025191,CL CI 5015 1016X950 NE,4.823,42000026,REGRAN CR 0/2 GR DIV,1 043.910,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,1.608,,0.000
CRM - Aglomeração,,LA,,0,,,384909298,03/12/2021,03/12/2021,,0,70025191,CL CI 5015 1016X950 NE,4.823,45000004,GRAN N/ CORT PNEU 0.6/0.8,695.940,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,1.608,,0.000
CRM - Aglomeração,,LA,,0,,,384909298,03/12/2021,03/12/2021,,0,70025191,CL CI 5015 1016X950 NE,4.823,41000331,"GRAN AD 0,5/1 100-120 SE GR",435.080,CRM-AGLOM.E.CIRCULAR,CRMAGLEC,1.608,,0.000
GMT,,LA,,0,,,384909300,18/10/2021,18/10/2021,,0,41000587,"GRAN AD 0,5/1 100-120 SE GR PEFC",322 370.430,41000157,"GRAN AD 0,5/1 100-120 FMC",336 554.730,GMT-SEC E FORNEC GRANUL,GMTSECAD,379.259,,0.000
GMT,,LA,,0,,,384909301,26/10/2021,28/10/2021,,0,41000587,"GRAN AD 0,5/1 100-120 SE GR PEFC",36 848.070,41000157,"GRAN AD 0,5/1 100-120 FMC",38 469.390,GMT-SEC E FORNEC GRANUL,GMTSECAD,43.351,,0.000
GMT,,LA,,0,,,384909302,08/11/2021,10/11/2021,,0,41000587,"GRAN AD 0,5/1 100-120 SE GR PEFC",36 055.410,41000157,"GRAN AD 0,5/1 100-120 FMC",37 641.850,GMT-SEC E FORNEC GRANUL,GMTSECAD,42.418,,0.000
GMT,,LA,,0,,,384909303,12/11/2021,16/11/2021,,0,41000587,"GRAN AD 0,5/1 100-120 SE GR PEFC",75 784.360,41000157,"GRAN AD 0,5/1 100-120 FMC",79 118.880,GMT-SEC E FORNEC GRANUL,GMTSECAD,89.158,,0.000
GMT,,LA,,0,,,384909304,19/11/2021,23/11/2021,,0,41000587,"GRAN AD 0,5/1 100-120 SE GR PEFC",45 502.660,41000157,"GRAN AD 0,5/1 100-120 FMC",47 504.780,GMT-SEC E FORNEC GRANUL,GMTSECAD,53.533,,0.000
GMT,,LA,,0,,,384909305,26/11/2021,30/11/2021,,0,41000587,"GRAN AD 0,5/1 100-120 SE GR PEFC",45 916.450,41000157,"GRAN AD 0,5/1 100-120 FMC",47 936.780,GMT-SEC E FORNEC GRANUL,GMTSECAD,54.019,,0.000
GMT,,LA,,0,,,384909306,03/12/2021,07/12/2021,,0,41000587,"GRAN AD 0,5/1 100-120 SE GR PEFC",45 916.450,41000157,"GRAN AD 0,5/1 100-120 FMC",47 936.780,GMT-SEC E FORNEC GRANUL,GMTSECAD,54.019,,0.000
GMT,,LA,,0,,,384909307,15/12/2021,15/12/2021,,0,41000587,"GRAN AD 0,5/1 100-120 SE GR PEFC",16 024.200,41000157,"GRAN AD 0,5/1 100-120 FMC",16 729.270,GMT-SEC E FORNEC GRANUL,GMTSECAD,18.852,,0.000
GMT,,LA,,0,,,384909308,20/12/2021,21/12/2021,,0,41000587,"GRAN AD 0,5/1 100-120 SE GR PEFC",26 264.140,41000157,"GRAN AD 0,5/1 100-120 FMC",27 419.770,GMT-SEC E FORNEC GRANUL,GMTSECAD,30.899,,0.000
GMT,,LA,,0,,,384909309,28/12/2021,29/12/2021,,0,41000587,"GRAN AD 0,5/1 100-120 SE GR PEFC",29 478.460,41000157,"GRAN AD 0,5/1 100-120 FMC",30 775.520,GMT-SEC E FORNEC GRANUL,GMTSECAD,34.681,,0.000
CRM - Aglomeração,,LA,,0,,,384909325,29/10/2021,29/10/2021,,0,46000210,MF CR H160 CL NE,33.000,42000041,"REGRAN CR S/Cor 0-0,4 200-300 GR",231.000,CRM-MISTURAÇÃO L2,CRMMISL2,3.300,,0.000
CRM - Aglomeração,,LA,,0,,,384909325,29/10/2021,29/10/2021,,0,46000210,MF CR H160 CL NE,33.000,41000314,GRAN BD 1/2 58-62 SE GR,683.100,CRM-MISTURAÇÃO L2,CRMMISL2,3.300,,0.000
CRM - Aglomeração,,LA,,0,,,384909325,29/10/2021,29/10/2021,,0,46000210,MF CR H160 CL NE,33.000,46000211,PG CR H160 NE,99.000,CRM-MISTURAÇÃO L2,CRMMISL2,3.300,,0.000
CRM - Aglomeração,,LA,,0,,,384909326,05/11/2021,05/11/2021,,0,46000210,MF CR H160 CL NE,32.000,42000041,"REGRAN CR S/Cor 0-0,4 200-300 GR",224.000,CRM-MISTURAÇÃO L2,CRMMISL2,3.200,,0.000
CRM - Aglomeração,,LA,,0,,,384909326,05/11/2021,05/11/2021,,0,46000210,MF CR H160 CL NE,32.000,41000314,GRAN BD 1/2 58-62 SE GR,662.400,CRM-MISTURAÇÃO L2,CRMMISL2,3.200,,0.000
CRM - Aglomeração,,LA,,0,,,384909326,05/11/2021,05/11/2021,,0,46000210,MF CR H160 CL NE,32.000,46000211,PG CR H160 NE,96.000,CRM-MISTURAÇÃO L2,CRMMISL2,3.200,,0.000
CRM - Aglomeração,,LA,,0,,,384909327,19/11/2021,19/11/2021,,0,46000210,MF CR H160 CL NE,20.000,42000041,"REGRAN CR S/Cor 0-0,4 200-300 GR",140.000,CRM-MISTURAÇÃO L2,CRMMISL2,2.000,,0.000
CRM - Aglomeração,,LA,,0,,,384909327,19/11/2021,19/11/2021,,0,46000210,MF CR H160 CL NE,20.000,46000211,PG CR H160 NE,60.000,CRM-MISTURAÇÃO L2,CRMMISL2,2.000,,0.000
CRM - Aglomeração,,LA,,0,,,384909327,19/11/2021,19/11/2021,,0,46000210,MF CR H160 CL NE,20.000,41000314,GRAN BD 1/2 58-62 SE GR,414.000,CRM-MISTURAÇÃO L2,CRMMISL2,2.000,,0.000
CRM - Aglomeração,,LA,,0,,,384909328,03/12/2021,03/12/2021,,0,46000210,MF CR H160 CL NE,11.000,42000041,"REGRAN CR S/Cor 0-0,4 200-300 GR",77.000,CRM-MISTURAÇÃO L2,CRMMISL2,1.100,,0.000
CRM - Aglomeração,,LA,,0,,,384909328,03/12/2021,03/12/2021,,0,46000210,MF CR H160 CL NE,11.000,46000211,PG CR H160 NE,33.000,CRM-MISTURAÇÃO L2,CRMMISL2,1.100,,0.000
CRM - Aglomeração,,LA,,0,,,384909328,03/12/2021,03/12/2021,,0,46000210,MF CR H160 CL NE,11.000,41000314,GRAN BD 1/2 58-62 SE GR,227.700,CRM-MISTURAÇÃO L2,CRMMISL2,1.100,,0.000
CRM - Aglomeração,,LA,,0,,,384909329,17/12/2021,17/12/2021,,0,46000210,MF CR H160 CL NE,4.000,42000041,"REGRAN CR S/Cor 0-0,4 200-300 GR",28.000,CRM-MISTURAÇÃO L2,CRMMISL2,0.400,,0.000
CRM - Aglomeração,,LA,,0,,,384909329,17/12/2021,17/12/2021,,0,46000210,MF CR H160 CL NE,4.000,46000211,PG CR H160 NE,12.000,CRM-MISTURAÇÃO L2,CRMMISL2,0.400,,0.000
CRM - Aglomeração,,LA,,0,,,384909329,17/12/2021,17/12/2021,,0,46000210,MF CR H160 CL NE,4.000,41000314,GRAN BD 1/2 58-62 SE GR,82.800,CRM-MISTURAÇÃO L2,CRMMISL2,0.400,,0.000
CNM - Aglomeração,,LA,,0,,,384909334,11/11/2021,11/11/2021,,0,70000675,BL CC 8810/000 1030X530X210 NE,332.860,41000315,GRAN BD 2/3 65-70 SE GR,4 859.760,CNM-AGLOMERAÇÃO BL3,CNMAGBL3,15.482,,0.000
CNM - Aglomeração,,LA,,0,,,384909334,11/11/2021,11/11/2021,,0,70000675,BL CC 8810/000 1030X530X210 NE,332.860,AS_AGL_8810,AS_AGL_8810,5 159.330,CNM-AGLOMERAÇÃO BL3,CNMAGBL3,15.482,,0.000
CNM - Aglomeração,,LA,,0,,,384909335,23/11/2021,23/11/2021,,0,70000675,BL CC 8810/000 1030X530X210 NE,119.971,41000315,GRAN BD 2/3 65-70 SE GR,1 751.590,CNM-AGLOMERAÇÃO BL3,CNMAGBL3,5.580,,0.000
CNM - Aglomeração,,LA,,0,,,384909335,23/11/2021,23/11/2021,,0,70000675,BL CC 8810/000 1030X530X210 NE,119.971,AS_AGL_8810,AS_AGL_8810,1 859.560,CNM-AGLOMERAÇÃO BL3,CNMAGBL3,5.580,,0.000
CRM - Aglomeração,,LA,,0,,,384909336,19/11/2021,19/11/2021,,0,70000817,BL CR 1049/000 1270X1040X152 NE,0.679,46000014,MF CR 1049 BL NE,2.000,CRM-AGLOM.BLOCOS,CRMAGLBL,0.132,,0.000
CRM - Aglomeração,,LA,,0,,,384909337,03/12/2021,03/12/2021,,0,70000817,BL CR 1049/000 1270X1040X152 NE,7.337,46000014,MF CR 1049 BL NE,18.000,CRM-AGLOM.BLOCOS,CRMAGLBL,1.427,,0.000
CRM - Aglomeração,,LA,,0,,,384909338,10/12/2021,10/12/2021,,0,70000817,BL CR 1049/000 1270X1040X152 NE,18.753,46000014,MF CR 1049 BL NE,46.000,CRM-AGLOM.BLOCOS,CRMAGLBL,3.648,,0.000
CNM - Aglomeração,,LA,,0,,,384909386,05/11/2021,05/11/2021,,0,70002823,CL CC 8245 1270X1100 NE,37.907,41000313,"GRAN BD 0,5/1 58-62 SE GR",1 866.880,CNM-AG/CILINDROS,CNMAGLCI,6.930,,0.000
CNM - Aglomeração,,LA,,0,,,384909386,05/11/2021,05/11/2021,,0,70002823,CL CC 8245 1270X1100 NE,37.907,41000314,GRAN BD 1/2 58-62 SE GR,5 595.970,CNM-AG/CILINDROS,CNMAGLCI,6.930,,0.000
CNM - Aglomeração,,LA,,0,,,384909386,05/11/2021,05/11/2021,,0,70002823,CL CC 8245 1270X1100 NE,37.907,AS_AGL_8245,AS_AGL_8245,8 468.430,CNM-AG/CILINDROS,CNMAGLCI,6.930,,0.000
CNM - Aglomeração,,LA,,0,,,384909387,12/11/2021,12/11/2021,,0,70002823,CL CC 8245 1270X1100 NE,5.633,41000314,GRAN BD 1/2 58-62 SE GR,831.570,CNM-AG/CILINDROS,CNMAGLCI,1.030,,0.000
CNM - Aglomeração,,LA,,0,,,384909387,12/11/2021,12/11/2021,,0,70002823,CL CC 8245 1270X1100 NE,5.633,AS_AGL_8245,AS_AGL_8245,1 258.420,CNM-AG/CILINDROS,CNMAGLCI,1.030,,0.000
CNM - Aglomeração,,LA,,0,,,384909387,12/11/2021,12/11/2021,,0,70002823,CL CC 8245 1270X1100 NE,5.633,41000313,"GRAN BD 0,5/1 58-62 SE GR",277.420,CNM-AG/CILINDROS,CNMAGLCI,1.030,,0.000
CNM - Aglomeração,,LA,,0,,,384909388,19/11/2021,19/11/2021,,0,70002823,CL CC 8245 1270X1100 NE,2.600,41000314,GRAN BD 1/2 58-62 SE GR,383.830,CNM-AG/CILINDROS,CNMAGLCI,0.475,,0.000
CNM - Aglomeração,,LA,,0,,,384909388,19/11/2021,19/11/2021,,0,70002823,CL CC 8245 1270X1100 NE,2.600,41000313,"GRAN BD 0,5/1 58-62 SE GR",128.050,CNM-AG/CILINDROS,CNMAGLCI,0.475,,0.000
CNM - Aglomeração,,LA,,0,,,384909388,19/11/2021,19/11/2021,,0,70002823,CL CC 8245 1270X1100 NE,2.600,AS_AGL_8245,AS_AGL_8245,580.840,CNM-AG/CILINDROS,CNMAGLCI,0.475,,0.000
CNM - Transformaçã,,LA,,0,,,384909392,29/10/2021,29/10/2021,,0,70005998,BL CC 8702/ORT 950X650X200 NE,12.000,70000462,BL CC 8702/000 950X650X200 NE,12.000,CNM-RETIFICADORA BLOCOS,CNMRETBL,0.261,,0.000
CNM - Transformaçã,,LA,,0,,,384909393,12/11/2021,12/11/2021,,0,70005998,BL CC 8702/ORT 950X650X200 NE,4.000,70000462,BL CC 8702/000 950X650X200 NE,4.000,CNM-RETIFICADORA BLOCOS,CNMRETBL,0.087,,0.000
CNM - Transformaçã,,LA,,0,,,384909394,19/11/2021,19/11/2021,,0,70005998,BL CC 8702/ORT 950X650X200 NE,10.000,70000462,BL CC 8702/000 950X650X200 NE,10.000,CNM-RETIFICADORA BLOCOS,CNMRETBL,0.217,,0.000
CNM - Transformaçã,,LA,,0,,,384909395,26/11/2021,26/11/2021,,0,70005998,BL CC 8702/ORT 950X650X200 NE,15.000,70000462,BL CC 8702/000 950X650X200 NE,15.000,CNM-RETIFICADORA BLOCOS,CNMRETBL,0.326,,0.000
CNM - Transformaçã,,LA,,0,,,384909396,10/12/2021,10/12/2021,,0,70005998,BL CC 8702/ORT 950X650X200 NE,41.000,70000462,BL CC 8702/000 950X650X200 NE,41.000,CNM-RETIFICADORA BLOCOS,CNMRETBL,0.891,,0.000
CNM - Transformaçã,,LA,,0,,,384909397,10/11/2021,11/11/2021,,0,70021758,BL CC 8745/000 950X650X210 NE,519.000,AS_AGL_8745,AS_AGL_8745,15 570.000,CNM-AGLOMERAÇÃO BL3,CNMAGBL3,24.366,,0.000
CNM - Transformaçã,,LA,,0,,,384909398,17/11/2021,18/11/2021,,0,70021758,BL CC 8745/000 950X650X210 NE,592.000,AS_AGL_8745,AS_AGL_8745,17 760.000,CNM-AGLOMERAÇÃO BL3,CNMAGBL3,27.793,,0.000
CNM - Transformaçã,,LA,,0,,,384909399,24/11/2021,25/11/2021,,0,70021758,BL CC 8745/000 950X650X210 NE,592.000,AS_AGL_8745,AS_AGL_8745,17 760.000,CNM-AGLOMERAÇÃO BL3,CNMAGBL3,27.793,,0.000
CRM - Aglomeração,,LA,,0,,,384909400,02/12/2021,02/12/2021,,0,42000010,REGRAN CI 0/4 GR FAURECIA,445.340,43000005,MP P/ TRIT PUR 30-80 FAURECIA BRANCO,467.610,CRM-TRIT.E.CIRCULAR,CRMTRIEC,0.557,,0.000
CRM - Aglomeração,,LA,,0,,,384909401,09/12/2021,09/12/2021,,0,42000010,REGRAN CI 0/4 GR FAURECIA,1 452.990,43000005,MP P/ TRIT PUR 30-80 FAURECIA BRANCO,1 525.640,CRM-TRIT.E.CIRCULAR,CRMTRIEC,1.816,,0.000
CRM - Aglomeração,,LA,,0,,,384909402,09/12/2021,09/12/2021,,0,42000034,REGRAN CI 0/4 GR ECCO,773.400,43000010,MP P/ TRIT PUR 200-400 ECCO PRETO,812.070,CRM-TRIT.E.CIRCULAR,CRMTRIEC,1.105,,0.000
CNM - Aglomeração,,LA,,0,,,384909434,26/11/2021,26/11/2021,,0,70000462,BL CC 8702/000 950X650X200 NE,15.960,AS_AGL_8702,AS_AGL_8702,652.770,CNM-AGLOMERAÇÃO BL2,CNMAGBL2,0.732,,0.000
CNM - Aglomeração,,LA,,0,,,384909434,26/11/2021,26/11/2021,,0,70000462,BL CC 8702/000 950X650X200 NE,15.960,42000173,GRAN EC 5/15 65 SACO 3000L,3.000,CNM-AGLOMERAÇÃO BL2,CNMAGBL2,0.732,,0.000
CNM - Aglomeração,,LA,,0,,,384909435,10/12/2021,10/12/2021,,0,70000462,BL CC 8702/000 950X650X200 NE,49.644,42000173,GRAN EC 5/15 65 SACO 3000L,10.000,CNM-AGLOMERAÇÃO BL2,CNMAGBL2,2.278,,0.000
CNM - Aglomeração,,LA,,0,,,384909435,10/12/2021,10/12/2021,,0,70000462,BL CC 8702/000 950X650X200 NE,49.644,AS_AGL_8702,AS_AGL_8702,2 030.440,CNM-AGLOMERAÇÃO BL2,CNMAGBL2,2.278,,0.000
CRM - Aglomeração,,LA,,0,,,384909436,05/11/2021,05/11/2021,,0,70000793,BL CR N709/000 915X915X152 NE,6.203,46000230,MF CR N709 BL NE,8.000,CRM-AGLOM.BLOCOS,CRMAGLBL,0.763,,0.000
CRM - Aglomeração,,LA,,0,,,384909437,16/11/2021,16/11/2021,,0,70000793,BL CR N709/000 915X915X152 NE,42.029,46000230,MF CR N709 BL NE,51.000,CRM-AGLOM.BLOCOS,CRMAGLBL,5.170,,0.000
CRM - Aglomeração,,LA,,0,,,384909438,30/11/2021,30/11/2021,,0,70000793,BL CR N709/000 915X915X152 NE,42.029,46000230,MF CR N709 BL NE,51.000,CRM-AGLOM.BLOCOS,CRMAGLBL,5.170,,0.000
CRM - Aglomeração,,LA,,0,,,384909439,13/12/2021,13/12/2021,,0,70000793,BL CR N709/000 915X915X152 NE,63.043,46000230,MF CR N709 BL NE,77.000,CRM-AGLOM.BLOCOS,CRMAGLBL,7.754,,0.000
CRM - Aglomeração,,LA,,0,,,384909451,18/11/2021,18/11/2021,,0,70000856,BL CR 1237/000 1270X760X152 NE,3.031,46000030,MF CR 1237 BL C/ REG NE,4.000,CRM-AGLOM.BLOCOS,CRMAGLBL,0.306,,0.000
CRM - Aglomeração,,LA,,0,,,384909461,02/12/2021,02/12/2021,,0,70000905,CL CI 5351 1067X990 NE,5.425,42000026,REGRAN CR 0/2 GR DIV,3 540.420,CRM-CIL.AGLOM.DS/RR,CRMAGLDS,2.299,,0.000
CRM - Aglomeração,,LA,,0,,,384909461,02/12/2021,02/12/2021,,0,70000905,CL CI 5351 1067X990 NE,5.425,AS_AGL_5351_DS,AS_AGL_5351_DS,3 858.910,CRM-CIL.AGLOM.DS/RR,CRMAGLDS,2.299,,0.000
CRM - Aglomeração,,LA,,0,,,384909462,17/12/2021,17/12/2021,,0,70000905,CL CI 5351 1067X990 NE,0.575,42000026,REGRAN CR 0/2 GR DIV,375.260,CRM-CIL.AGLOM.DS/RR,CRMAGLDS,0.244,,0.000
